order_id,customer_id,shipping_city,amount,payment_method
201,2259,Mafraq,7927.9,PayPal
202,10871,Amman,9685.54,Credit Card
203,4566,Amman,5043.85,Debit Card
204,11126,Jerash,4157.16,Cash
205,8121,Mafraq,8276.84,Cash
206,7828,Madaba,5983.65,PayPal
207,18681,Irbid,2655.23,Debit Card
208,13632,Madaba,4383.94,Debit Card
209,3168,Madaba,2832.95,Cash
210,3310,Aqaba,6391.67,Credit Card
211,8427,Zarqa,9220.26,Credit Card
212,2417,Zarqa,8582.31,PayPal
213,8506,Karak,6788.2,Cash
214,2861,Amman,8259.45,PayPal
215,11773,Zarqa,1104.52,PayPal
216,16834,Jerash,3043.67,Cash
217,1487,Amman,8224.44,PayPal
218,19945,Jerash,6842.75,Credit Card
219,17297,Madaba,5239.21,Debit Card
220,16982,Jerash,1271.18,Cash
221,18680,Aqaba,2303.29,PayPal
222,16124,Irbid,590.26,Cash
223,8776,Zarqa,1957.25,Debit Card
224,2655,Madaba,6181.12,PayPal
225,339,Karak,6472.36,PayPal
226,502,Jerash,4858.1,PayPal
227,5441,Aqaba,1509.28,Cash
228,6859,Zarqa,3798.85,Cash
229,18202,Jerash,4132.19,Debit Card
230,17145,Aqaba,6740.23,Debit Card
231,6000,Jerash,4799.93,Cash
232,12031,Aqaba,3438.47,PayPal
233,2391,Karak,6825.86,Credit Card
234,3914,Ajloun,9761.68,Cash
235,5227,Aqaba,5600.82,Debit Card
236,7734,Zarqa,7684.5,Debit Card
237,16865,Jerash,7862.52,PayPal
238,11043,Zarqa,1090.43,PayPal
239,13322,Amman,8032.49,Debit Card
240,8702,Karak,9932.75,Cash
241,13800,Ajloun,7022.62,Debit Card
242,7643,Jerash,1320.15,PayPal
243,6352,Karak,7464.41,Cash
244,3036,Karak,9543.36,Debit Card
245,8791,Salt,7795.2,Credit Card
246,17003,Madaba,9771.25,Credit Card
247,2495,Karak,1142.11,PayPal
248,1561,Mafraq,9832.12,Credit Card
249,8948,Jerash,3084.19,Debit Card
250,3414,Aqaba,8429.75,PayPal
251,5400,Zarqa,6624.61,Debit Card
252,12696,Madaba,8943.24,Cash
253,9719,Madaba,4351.14,Credit Card
254,4740,Irbid,2996.38,Cash
255,5477,Jerash,7470.91,Debit Card
256,1062,Jerash,1143.47,PayPal
257,2018,Mafraq,6362.17,Debit Card
258,16583,Jerash,3153.84,Cash
259,3834,Amman,6121.79,Credit Card
260,8542,Mafraq,6590.24,PayPal
261,495,Jerash,8041.24,Credit Card
262,15171,Ajloun,8221.78,Debit Card
263,9067,Salt,4678.38,Credit Card
264,14724,Mafraq,2379.68,Cash
265,16134,Karak,5169.7,Debit Card
266,12081,Zarqa,6612.2,PayPal
267,2476,Mafraq,3540.0,Cash
268,7430,Amman,560.79,Credit Card
269,237,Amman,6486.1,Cash
270,14131,Ajloun,1733.42,PayPal
271,11973,Karak,3900.7,Debit Card
272,10847,Madaba,5809.93,Debit Card
273,16494,Irbid,9532.82,PayPal
274,17594,Salt,1388.62,PayPal
275,12710,Mafraq,33.56,Debit Card
276,19520,Aqaba,2429.21,Credit Card
277,9806,Aqaba,9315.23,PayPal
278,4604,Aqaba,8799.32,Credit Card
279,5780,Irbid,9179.72,PayPal
280,385,Karak,8804.94,Cash
281,526,Madaba,9643.15,Debit Card
282,15355,Salt,3221.4,Credit Card
283,10013,Mafraq,7525.67,PayPal
284,9088,Aqaba,2677.53,Cash
285,369,Mafraq,2576.92,PayPal
286,11107,Salt,4398.27,PayPal
287,6962,Zarqa,2311.86,Credit Card
288,19683,Zarqa,7298.55,Credit Card
289,10254,Jerash,4532.62,PayPal
290,14948,Mafraq,4829.83,PayPal
291,7136,Mafraq,5306.12,Credit Card
292,16843,Irbid,2794.59,PayPal
293,4586,Karak,6888.95,PayPal
294,1507,Ajloun,3835.72,Credit Card
295,19142,Madaba,1986.02,PayPal
296,7494,Salt,3323.03,Cash
297,6867,Jerash,7593.72,Cash
298,11640,Amman,2271.72,Credit Card
299,4351,Irbid,4206.43,Cash
300,4922,Madaba,9315.37,PayPal
301,6825,Ajloun,5223.33,Cash
302,19324,Karak,7179.13,Cash
303,5463,Zarqa,6534.0,PayPal
304,11195,Irbid,3103.26,Debit Card
305,3282,Madaba,5514.12,Credit Card
306,18,Jerash,1691.58,Debit Card
307,3125,Ajloun,8125.37,PayPal
308,1051,Jerash,2385.72,PayPal
309,4099,Madaba,2894.08,Credit Card
310,16745,Madaba,9689.87,Debit Card
311,13260,Jerash,4494.94,Credit Card
312,2074,Irbid,1224.8,PayPal
313,11652,Zarqa,1210.68,PayPal
314,7015,Ajloun,7745.76,PayPal
315,19547,Madaba,5197.27,Credit Card
316,13586,Zarqa,6386.73,Credit Card
317,9338,Aqaba,5372.41,Cash
318,3972,Madaba,2238.16,PayPal
319,8604,Karak,2671.93,PayPal
320,16649,Jerash,5607.95,Credit Card
321,19794,Amman,2629.78,Cash
322,1690,Salt,4660.94,PayPal
323,13584,Karak,9129.26,Cash
324,6354,Ajloun,4755.9,Credit Card
325,14673,Karak,2733.32,Credit Card
326,8335,Mafraq,8638.49,Credit Card
327,11120,Mafraq,9220.31,Debit Card
328,13135,Salt,1210.48,Credit Card
329,14803,Zarqa,4099.84,PayPal
330,13598,Amman,1141.18,Debit Card
331,17205,Mafraq,5153.31,PayPal
332,14254,Salt,7126.65,PayPal
333,18059,Madaba,1825.43,Debit Card
334,6841,Karak,4621.91,Cash
335,9697,Irbid,931.44,Cash
336,793,Mafraq,9559.65,Credit Card
337,18246,Aqaba,2439.61,PayPal
338,12191,Jerash,3068.78,Credit Card
339,8180,Jerash,9097.08,Debit Card
340,13962,Mafraq,3158.54,Debit Card
341,7217,Mafraq,9479.08,Credit Card
342,9075,Amman,510.99,Debit Card
343,10134,Irbid,2158.83,Cash
344,3667,Amman,9699.31,Cash
345,5203,Irbid,1202.56,Cash
346,6895,Irbid,728.16,Cash
347,6909,Mafraq,166.83,Debit Card
348,18379,Mafraq,1550.62,Debit Card
349,4443,Ajloun,4005.66,Debit Card
350,16440,Irbid,3866.28,PayPal
351,14654,Zarqa,7482.37,PayPal
352,3153,Ajloun,7620.23,Credit Card
353,4834,Jerash,7948.61,Cash
354,13530,Amman,5261.83,Cash
355,3110,Ajloun,7978.28,PayPal
356,4079,Zarqa,4473.85,Debit Card
357,4181,Jerash,5403.54,Cash
358,432,Karak,2771.67,Cash
359,2929,Irbid,1139.39,Credit Card
360,17973,Karak,7050.12,Debit Card
361,16723,Amman,3993.42,PayPal
362,268,Zarqa,4653.52,Cash
363,15776,Madaba,9947.39,Credit Card
364,7291,Zarqa,1950.03,Debit Card
365,17703,Aqaba,4907.6,Debit Card
366,4163,Jerash,9520.95,Credit Card
367,8290,Aqaba,2299.76,PayPal
368,6716,Jerash,1947.6,Credit Card
369,19894,Karak,2641.89,PayPal
370,6974,Ajloun,6145.23,Cash
371,18906,Irbid,9891.4,Debit Card
372,15208,Mafraq,3412.32,Cash
373,8449,Karak,6588.41,Debit Card
374,19647,Amman,7136.05,Credit Card
375,18555,Mafraq,806.86,Debit Card
376,335,Ajloun,2211.95,Credit Card
377,17717,Irbid,4542.49,PayPal
378,6939,Amman,8575.72,Debit Card
379,659,Karak,6266.85,Debit Card
380,1867,Ajloun,8313.92,Cash
381,4603,Ajloun,2731.59,PayPal
382,4199,Salt,3792.57,Cash
383,19273,Amman,8717.78,Cash
384,7941,Salt,3434.48,Credit Card
385,11678,Madaba,8468.04,PayPal
386,2885,Aqaba,439.21,PayPal
387,14155,Zarqa,8102.09,Credit Card
388,14919,Aqaba,2026.88,Debit Card
389,12135,Irbid,1877.83,Cash
390,7708,Irbid,9180.78,Cash
391,15514,Zarqa,2959.56,Cash
392,11021,Madaba,6440.38,PayPal
393,10470,Amman,4182.43,Debit Card
394,14539,Amman,5766.7,Cash
395,17428,Jerash,9921.05,Debit Card
396,7220,Ajloun,332.96,Credit Card
397,14210,Ajloun,4565.76,Debit Card
398,8605,Aqaba,1845.73,Debit Card
399,16255,Madaba,6160.97,Cash
400,8904,Aqaba,1402.43,PayPal
401,1616,Amman,8796.93,Credit Card
402,35,Jerash,7953.5,Credit Card
403,6050,Mafraq,7766.93,Credit Card
404,11771,Zarqa,901.98,Cash
405,2244,Salt,1425.33,Credit Card
406,15380,Aqaba,579.59,Cash
407,4304,Irbid,260.65,Debit Card
408,19504,Aqaba,431.2,Cash
409,7100,Karak,559.88,Cash
410,17446,Aqaba,9823.14,Credit Card
411,19590,Zarqa,2296.58,Credit Card
412,3147,Karak,2846.59,PayPal
413,10714,Salt,2894.62,Credit Card
414,9268,Jerash,9094.09,Debit Card
415,13285,Jerash,9882.95,PayPal
416,2616,Madaba,7029.89,Debit Card
417,18613,Zarqa,6825.87,Cash
418,5543,Aqaba,4550.18,PayPal
419,18583,Jerash,3955.22,Debit Card
420,4737,Irbid,29.28,Cash
421,16576,Zarqa,949.56,PayPal
422,12425,Karak,7388.59,Credit Card
423,11503,Salt,9766.61,Credit Card
424,16579,Mafraq,7246.87,Credit Card
425,10341,Amman,4592.52,PayPal
426,6545,Amman,5525.44,Cash
427,12997,Ajloun,2040.69,PayPal
428,18062,Salt,2515.31,Cash
429,6591,Salt,7646.09,Cash
430,13376,Irbid,2018.79,Cash
431,9752,Jerash,4601.15,PayPal
432,6883,Aqaba,7965.93,Credit Card
433,2794,Irbid,1439.7,Credit Card
434,5229,Amman,6808.27,Credit Card
435,5444,Madaba,6801.18,PayPal
436,12960,Irbid,7822.24,Debit Card
437,13962,Mafraq,9927.89,Cash
438,13764,Salt,3807.0,Cash
439,5799,Ajloun,1881.44,Cash
440,3496,Karak,8714.15,Credit Card
441,8444,Mafraq,3199.5,PayPal
442,13981,Amman,5945.32,PayPal
443,3273,Karak,2757.3,Debit Card
444,18095,Ajloun,4249.47,Cash
445,7463,Irbid,8632.85,Credit Card
446,11115,Ajloun,4025.53,Cash
447,3967,Irbid,2838.98,Cash
448,9992,Jerash,9940.07,Cash
449,17872,Irbid,9850.38,Credit Card
450,9428,Jerash,9690.19,PayPal
451,3093,Ajloun,769.07,Debit Card
452,17466,Jerash,8895.39,PayPal
453,19969,Aqaba,3699.58,Credit Card
454,1,Irbid,3960.06,Debit Card
455,11441,Amman,3455.19,Cash
456,7457,Madaba,1537.85,Debit Card
457,10670,Jerash,7198.37,PayPal
458,2306,Zarqa,805.13,Debit Card
459,379,Madaba,5043.67,Cash
460,12686,Madaba,3523.53,Cash
461,1829,Irbid,2002.66,Cash
462,265,Karak,3625.58,Credit Card
463,9161,Zarqa,4350.32,PayPal
464,1374,Aqaba,4361.52,Credit Card
465,13113,Ajloun,2199.29,Credit Card
466,4669,Amman,7234.62,Cash
467,8441,Salt,6734.56,Debit Card
468,3980,Salt,5021.53,Cash
469,17242,Irbid,4069.49,Debit Card
470,16011,Karak,3091.34,Debit Card
471,10151,Madaba,1012.01,Cash
472,19178,Zarqa,7848.1,Cash
473,16371,Amman,3686.3,PayPal
474,17752,Madaba,1992.37,Debit Card
475,1608,Salt,454.1,Cash
476,9926,Ajloun,4661.86,PayPal
477,17784,Madaba,3457.96,Cash
478,11201,Madaba,9405.39,PayPal
479,15876,Salt,176.49,Debit Card
480,2694,Zarqa,1200.86,Cash
481,13096,Jerash,6250.09,Debit Card
482,8514,Mafraq,3316.18,Debit Card
483,14553,Jerash,4027.23,Credit Card
484,10927,Zarqa,4261.74,Credit Card
485,17199,Irbid,5111.15,Credit Card
486,9587,Mafraq,1314.89,Cash
487,19694,Madaba,3585.7,PayPal
488,11082,Ajloun,2606.05,Credit Card
489,16512,Karak,2070.17,PayPal
490,7261,Mafraq,1279.09,Cash
491,18641,Jerash,1536.03,Credit Card
492,12633,Jerash,7615.19,Cash
493,3691,Jerash,2846.44,Cash
494,13450,Salt,2245.44,Cash
495,12948,Jerash,8228.94,PayPal
496,8021,Amman,2999.14,Cash
497,12376,Madaba,6594.68,Credit Card
498,9099,Ajloun,1804.05,Credit Card
499,8871,Mafraq,1462.5,Cash
500,9761,Salt,4888.93,Cash
501,3115,Irbid,4259.31,PayPal
502,10481,Salt,8281.52,Debit Card
503,15812,Zarqa,5542.33,Cash
504,18801,Irbid,6272.09,PayPal
505,18369,Salt,2050.56,Credit Card
506,17316,Jerash,6902.63,PayPal
507,16480,Karak,8805.55,PayPal
508,359,Irbid,9971.87,Cash
509,16057,Madaba,1528.22,PayPal
510,1370,Karak,7469.96,Cash
511,2057,Mafraq,8286.42,Cash
512,17460,Madaba,571.98,Cash
513,15964,Zarqa,2924.01,Debit Card
514,1679,Aqaba,2095.57,Debit Card
515,5572,Madaba,1139.41,PayPal
516,10686,Jerash,165.7,Debit Card
517,1575,Irbid,5369.29,PayPal
518,14507,Karak,3770.74,PayPal
519,18008,Amman,8699.96,Credit Card
520,9475,Zarqa,2751.28,Debit Card
521,500,Aqaba,6542.54,Cash
522,3450,Karak,2691.76,PayPal
523,5318,Mafraq,6780.05,PayPal
524,17750,Karak,9364.7,PayPal
525,6426,Amman,7916.15,Credit Card
526,13220,Madaba,7583.88,Credit Card
527,12950,Karak,3204.92,Credit Card
528,3704,Irbid,3284.39,Cash
529,2953,Karak,40.57,Credit Card
530,10703,Salt,9377.56,Cash
531,8206,Irbid,6975.12,PayPal
532,16624,Karak,8751.97,Debit Card
533,2335,Karak,4179.51,Cash
534,2805,Karak,9398.02,PayPal
535,5746,Irbid,8690.53,Credit Card
536,6367,Amman,2749.06,Debit Card
537,9487,Irbid,8445.16,Cash
538,3874,Karak,23.56,Debit Card
539,15115,Zarqa,9045.91,Debit Card
540,16724,Karak,6227.47,Debit Card
541,3653,Salt,8531.92,Debit Card
542,16028,Amman,7095.39,Debit Card
543,7603,Aqaba,215.74,Credit Card
544,14316,Mafraq,1090.51,Credit Card
545,19514,Ajloun,2191.25,Debit Card
546,948,Amman,6563.26,PayPal
547,4070,Ajloun,6066.71,Credit Card
548,15220,Irbid,4607.07,Cash
549,19050,Zarqa,8358.84,Credit Card
550,11790,Mafraq,9288.9,Debit Card
551,14552,Salt,3040.51,Cash
552,11705,Mafraq,8725.32,PayPal
553,17765,Madaba,2795.69,Cash
554,2173,Aqaba,1017.31,Credit Card
555,10940,Salt,59.84,PayPal
556,19674,Mafraq,3844.08,Cash
557,1886,Mafraq,6310.79,Cash
558,7698,Irbid,1129.53,Cash
559,18188,Ajloun,7233.61,PayPal
560,2870,Irbid,6931.25,Debit Card
561,808,Jerash,2167.53,Debit Card
562,13147,Amman,706.94,Credit Card
563,18016,Amman,5233.67,PayPal
564,12726,Aqaba,6105.89,Credit Card
565,13502,Jerash,5070.5,PayPal
566,2069,Amman,3829.82,Debit Card
567,941,Irbid,3509.25,PayPal
568,318,Jerash,3548.13,PayPal
569,13018,Jerash,8645.23,Credit Card
570,6074,Madaba,8624.57,Credit Card
571,14488,Irbid,1651.45,Cash
572,13239,Madaba,3269.56,Cash
573,10822,Zarqa,9680.09,Debit Card
574,1581,Irbid,6014.05,Credit Card
575,8216,Madaba,9246.55,PayPal
576,16344,Aqaba,7960.33,Debit Card
577,8406,Zarqa,3932.58,Credit Card
578,854,Jerash,3271.44,Credit Card
579,19109,Zarqa,2228.61,Debit Card
580,12877,Irbid,1438.11,Debit Card
581,11359,Zarqa,5953.94,Cash
582,6826,Jerash,5088.17,PayPal
583,19557,Mafraq,1103.34,Debit Card
584,5571,Aqaba,1464.08,Debit Card
585,12398,Jerash,5255.93,Cash
586,10819,Mafraq,8273.5,Cash
587,3853,Amman,5207.92,Cash
588,5470,Salt,7244.27,Debit Card
589,16105,Karak,569.56,Debit Card
590,1984,Amman,326.34,Credit Card
591,6060,Irbid,9010.06,Cash
592,3695,Amman,639.2,PayPal
593,9182,Irbid,593.22,Credit Card
594,1057,Jerash,227.58,Cash
595,689,Aqaba,8293.94,PayPal
596,11728,Aqaba,2716.21,Cash
597,16855,Jerash,728.07,Credit Card
598,314,Karak,5643.2,PayPal
599,7908,Aqaba,2989.23,Cash
600,5581,Zarqa,9598.6,Credit Card
601,17577,Karak,1763.46,PayPal
602,11383,Aqaba,8836.86,PayPal
603,7984,Zarqa,578.69,Debit Card
604,5778,Karak,991.86,Credit Card
605,7089,Irbid,84.95,Cash
606,5820,Jerash,4209.19,PayPal
607,17512,Karak,2978.15,Cash
608,5447,Jerash,9289.46,Debit Card
609,4504,Zarqa,6339.11,Credit Card
610,16435,Madaba,4794.88,PayPal
611,14438,Ajloun,713.03,Credit Card
612,12861,Ajloun,7738.76,Credit Card
613,5396,Karak,8841.34,PayPal
614,14681,Aqaba,4534.86,Credit Card
615,19683,Zarqa,3432.37,PayPal
616,16466,Zarqa,9376.45,PayPal
617,2329,Karak,3294.6,Debit Card
618,6586,Ajloun,7864.84,Debit Card
619,97,Ajloun,9034.03,Debit Card
620,6683,Salt,6194.26,Cash
621,11913,Ajloun,1150.17,Cash
622,2721,Karak,8352.58,Debit Card
623,13622,Mafraq,9776.23,PayPal
624,2650,Karak,8314.74,Cash
625,19173,Madaba,2449.7,Cash
626,8100,Amman,5075.59,Cash
627,3812,Amman,4683.96,Cash
628,10582,Ajloun,5182.72,Debit Card
629,7903,Irbid,9611.74,Credit Card
630,4158,Zarqa,4304.53,Cash
631,11614,Salt,8810.42,Credit Card
632,19479,Zarqa,2682.23,Cash
633,10570,Ajloun,2628.39,PayPal
634,6247,Aqaba,5335.43,Debit Card
635,11666,Aqaba,5032.79,Cash
636,12313,Jerash,3096.57,Credit Card
637,6873,Zarqa,1605.59,Debit Card
638,6731,Jerash,9899.81,Debit Card
639,2942,Ajloun,6686.67,PayPal
640,10611,Ajloun,4725.89,Credit Card
641,11432,Jerash,9517.93,Credit Card
642,16096,Salt,5315.82,Credit Card
643,16314,Mafraq,4842.83,PayPal
644,6288,Jerash,558.39,Cash
645,3249,Amman,712.24,PayPal
646,7335,Mafraq,9750.04,Debit Card
647,15274,Salt,9209.21,Credit Card
648,9669,Ajloun,2671.7,Debit Card
649,2754,Jerash,2995.06,Cash
650,417,Jerash,3775.15,Credit Card
651,3684,Karak,8822.65,Cash
652,3870,Amman,5888.45,PayPal
653,10537,Jerash,7154.42,Credit Card
654,1923,Ajloun,5090.29,Cash
655,9158,Salt,3711.32,Cash
656,2911,Salt,2412.92,PayPal
657,18646,Karak,8677.17,Credit Card
658,18358,Aqaba,9447.52,Credit Card
659,12636,Irbid,2521.98,Cash
660,14686,Salt,7142.22,Debit Card
661,13040,Madaba,8730.64,PayPal
662,8206,Ajloun,8246.95,Credit Card
663,2097,Karak,1772.15,PayPal
664,9031,Ajloun,5510.71,Credit Card
665,14637,Aqaba,2373.03,Debit Card
666,19410,Mafraq,9248.84,Credit Card
667,19692,Aqaba,929.73,Debit Card
668,10186,Madaba,7466.13,Debit Card
669,6460,Mafraq,3716.13,Cash
670,12825,Mafraq,1968.59,Debit Card
671,10993,Jerash,469.06,PayPal
672,17030,Salt,3699.84,PayPal
673,243,Mafraq,9600.28,Debit Card
674,18649,Karak,1226.24,Credit Card
675,9331,Karak,8166.8,PayPal
676,17218,Zarqa,1494.16,Credit Card
677,16792,Mafraq,8388.11,Cash
678,2884,Amman,506.58,PayPal
679,5556,Mafraq,7055.38,Cash
680,5385,Salt,8919.94,Credit Card
681,6284,Zarqa,4630.16,Credit Card
682,18349,Aqaba,309.1,PayPal
683,5505,Jerash,4026.23,Credit Card
684,3389,Amman,2100.03,Credit Card
685,321,Mafraq,8924.73,Cash
686,15285,Amman,816.31,Cash
687,4266,Mafraq,9546.0,Credit Card
688,10929,Karak,638.59,Debit Card
689,15944,Karak,8286.78,Credit Card
690,17845,Mafraq,4788.72,Cash
691,1337,Karak,5845.39,Cash
692,9791,Ajloun,6781.64,PayPal
693,10320,Amman,8045.09,Credit Card
694,9939,Irbid,5269.3,Credit Card
